786,0.0224,34.884,0
487,0.0028,96.5,0
664,0.0021,60,0
617,0.0028,100,0
638,0.0028,95,0
672,0.0295,84.211,0
754,0.0518,87.003,0
677,0.0021,76,0
802,0.0177,75.592,0
690,0.0047,67.773,0
507,0.0046,90.909,0
722,0.0683,65.538,0
562,0.0079,51.613,0
596,0.0079,79.574,0
724,0.0157,96.154,0
584,0.027,100,0
515,0.0386,100,0
783,0.0683,85.714,0
673,0.0115,64,0
728,0.0073,42.633,0
587,0.0076,0,0
733,0.0101,67.6,0
572,0.0117,100,0
784,0.0341,95.808,0
773,0.0434,93.75,0
644,0.0117,96.5,0
793,0.0213,76.462,0
643,0.0628,96.5,0
671,0.0224,95.853,0
704,0.0046,68.773,0
630,0,91.667,0
623,0.0046,46.667,0
606,0.0115,119.231,0
588,0.0073,85.824,0
783,0.0477,80,0
789,0.0047,74.053,0
672,0.0386,100,0
622,0.0067,96.5,0
768,0.1059,47.955,0
543,0.0628,100,0
655,0.0171,92.593,0
710,0.011,84.982,0
692,0.0733,96.428,0
641,0.0628,80,0
595,0.0064,0,0
657,0.0258,94.736,0
678,0.0064,96.994,0
573,0.0021,85,0
683,0.0028,100,0
673,0.0028,100,0
477,0.0064,44.203,0
533,0.0042,100,0
609,0.0028,100,0
642,0.0042,96.5,0
774,0.0167,55.338,0
616,0.0166,90.6,0
776,0.0341,80.088,0
667,0.0028,100,0
752,0.0372,95,0
665,0.0167,50,0
778,0.0224,65.626,0
680,0.0064,42.363,0
728,0.015,80,0
731,0.0076,68.01,0
779,0.0042,80,0
703,0.0341,35.365,0
428,0.0065,80,0
520,0.0028,95,0
652,0.0108,80,0
621,0.0213,72.081,0
725,0.0386,80,0
551,0.0386,0,0
591,0.0079,96.5,0
610,0.0166,87.179,0
722,0.0733,44.056,0
728,0.0295,50,0
656,0.011,73.117,0
744,0.0224,67.308,0
812,0.0341,68.967,0
695,0.0733,96.5,0
778,0.0224,85.333,0
795,0.0164,0,0
622,0.0042,100,0
627,0.0224,80,0
706,0.0028,100,0
703,0.0115,18.891,0
697,0.0064,80,0
647,0,96.5,0
592,0.0028,96.5,0
678,0.0064,80,0
618,0.0224,100,0
667,0.0224,77.026,0
537,0.0046,64.286,0
676,0.0386,92.267,0
660,0.0683,80,0
600,0.0171,70.833,0
681,0.0064,67.568,0
663,0,96.5,0
786,0.1059,70.4,0
748,0.0108,73.756,0
564,0.0167,75,0
532,0.0028,100,0
636,0.0171,10,0
701,0.0108,78.719,0
675,0.0224,99.2,0
777,0.0021,71.757,0
728,0.0028,96.5,0
793,0.0372,88.235,0
720,0.0295,96.5,0
798,0,100,0
812,0,66.985,0
596,0.024,85.714,0
766,0.0146,33.525,0
748,0.0113,62.677,0
671,0.0164,65.536,0
535,0.0021,86.486,0
750,0,81.319,0
657,0.019,98.189,0
606,0.0042,100,0
819,0.0224,11.895,0
761,0.0028,133.378,0
774,0.0117,80,0
522,0.0042,100,0
716,0.0245,90,0
736,0.0628,100,0
701,0.1523,48.333,0
801,0.0076,93.651,0
704,0.0735,37.979,0
538,0,95,0
703,0.024,92.136,0
695,0.0518,83.333,0
686,0.0064,85.311,0
722,0.0518,83.333,0
682,0.0042,100,0
617,0.0149,90.909,0
623,0,96.501,0
554,0.0628,100,0
769,0.0021,70.479,0
771,0.0683,58.731,0
611,0.0021,80.769,0
793,0,62.5,0
774,0,96.5,0
663,0.0047,66,0
669,0,46.253,0
671,0.0727,133.803,0
672,0.0149,80,0
624,0,83.246,0
725,0.0477,91.667,0
629,0.0177,80.761,0
778,0.0372,90,0
787,0.0157,81.25,0
539,0.0028,96.5,0
0,0.0047,88.776,0
577,0.027,80,0
652,0.0064,81.667,0
668,0,96.5,0
729,0.0064,76.844,0
725,0.0076,75.459,0
577,0.0167,25.556,0
639,0.027,88.889,0
548,0,50,0
595,0,50,0
695,0.0167,69.059,0
605,0.0094,90.909,0
436,0,0,0
0,0.0028,100,0
804,0.0146,71.966,0
769,0.0628,0,0
635,0.0046,57.242,0
623,0,76.851,0
732,0.0146,95.089,0
636,0,59.456,0
685,0.0064,71.667,0
516,0.0079,75,0
537,0.0115,97.727,0
794,0.0224,76.2,0
552,0,79.333,0
642,0.015,96.5,0
813,0.0164,70.683,0
561,0.0046,47.619,0
493,0.0149,90,0
785,0.0076,76.931,0
678,0.0167,72.727,0
663,0,96.5,0
745,0.0042,96.5,0
519,0.0108,100,0
580,0.0224,62.273,0
731,0.0117,96.5,0
667,0.0028,100,0
609,0.0094,95,0
680,0,86.63,0
712,0,80,0
771,0.0076,66.087,0
703,0,95,0
784,0.0224,58.736,0
732,0.0157,97,0
722,0.011,74.979,0
670,0.0076,53.858,0
631,0.0079,93.822,0
580,0.0028,89.993,0
530,0.0042,80,0
618,0,100,0
765,0.015,95,0
625,0,75,0
776,0.0064,80,0
659,0.0295,96.5,0
620,0.0341,55.968,0
755,0,80,0
797,0.0028,80,0
563,0.0028,75,0
703,0,80,0
723,0.0076,77.778,0
582,0.0046,86.842,0
660,0.0076,64.912,0
767,0.0076,64.132,0
758,0.0628,96.655,0
561,0.0076,0,0
790,0.0245,50,0
658,0,105.66,0
618,0.0042,100,0
763,0,83.684,0
753,0,95,0
527,0.0028,100,0
642,0.0064,0,0
720,0,84.5,0
533,0.0042,100,0
798,0,80,0
711,0.0028,95.003,0
771,0.0177,77.329,0
684,0.0099,89.543,0
723,0.0121,96.5,0
773,0.0076,59.894,0
799,0.0113,82.275,0
665,0,96.468,0
775,0,79.609,0
598,0,95,0
629,0,96.497,0
648,0.0042,90,0
583,0.0224,48,0
626,0.0064,0,0
787,0.0167,42.343,0
724,0.0167,44.167,0
787,0,80,0
632,0.0727,88.593,0
548,0,100,0
669,0.0042,96.5,0
701,0,64.378,0
725,0,74.611,0
706,0.0224,94.663,0
676,0,60.01,0
682,0.0146,29.512,0
772,0.0113,68.571,0
627,0.0386,72.75,0
704,0,100,0
774,0.0028,80,0
683,0.0079,101.667,0
674,0.0115,89.34,0
493,0,95,0
564,0.0042,96.5,0
592,0.027,90.909,0
673,0,100,0
802,0,56.957,0
613,0,100,0
622,0.0064,86.687,0
734,0.0224,61.702,0
739,0.0733,80,0
691,0,96.5,0
695,0.0224,146.628,0
762,0.0386,100,0
732,0,95,0
692,0,80.476,0
630,0.0386,79,0
715,0.0386,68.4,0
740,0.0386,0.001,0
527,0,80,0
659,0.0386,95,0
772,0.0386,0,0
723,0.0386,84.057,0
814,0,11.026,0
810,0.0117,80,0
758,0.0146,30.328,0
484,0,96.5,0
717,0.1269,82.352,0
742,0.0727,90.859,0
728,0.0496,95,0
0,0,96.5,0
613,0,71.569,0
789,0.0386,0.1,0
613,0.0067,100,0
553,0.0628,50,0
639,0.0628,94.286,0
682,0,84.854,0
692,0.0042,96.19,0
641,0.0628,76.028,0
661,0.0432,96.41,0
695,0.0386,82.99,0
670,0.0341,81.333,0
522,0.0432,90,0
592,0.0067,42,0
796,0.0628,100,0
611,0.0386,0,0
768,0.0628,60,0
706,0.0386,44.569,0
539,0.0028,50,0
771,0,100,0
658,0.0386,52.792,0
738,0,4700000,0
518,0.0386,38.462,0
689,0.0386,45.047,0
666,0.0067,95,0
667,0.0386,71.14,0
765,0.0386,100,0
731,0.0628,68.011,0
810,0.0432,60.6,0
687,0.0386,59.583,0
762,0.0628,94.875,0
530,0.0067,96.5,0
736,0.0067,80,0
811,0.0628,100,0
485,0.0386,100,0
574,0.0099,84.615,0
685,0.0628,96.054,0
631,0.0386,94.9,0
485,0,0,0
553,0.0628,100,0
712,0.0094,82.517,0
787,0.0432,0,0
0,0.0067,90,0
602,0.0432,52.57,0
787,0.0386,96.5,0
546,0.0628,65.455,0
662,0,96.5,0
683,0.0341,76.696,0
497,0.0052,96.5,0
628,0.0341,52,0
538,0.0021,81.579,0
795,0.0113,69.915,0
796,0.0113,94.389,0
691,0,97.126,0
781,0,71.407,0
657,0.0052,88.889,0
705,0.0733,92.857,0
706,0.0028,96.5,0
683,0.0146,79.707,0
615,0.0079,52,0
783,0,96.5,0
695,-4.1955,75.449,0
658,0.0117,100,0
585,0.0042,100,0
667,0,96.5,0
659,0.0146,76.996,0
663,0.0073,61.644,0
620,0,95,0
637,0,95,0
695,0,80,0
707,0.0101,80,0
722,0,77.143,0
537,0.0079,77.358,0
683,0,87.273,0
749,0,118.24,0
553,0,100,0
722,0.0028,80,0
627,0.0628,75.458,0
633,0.0042,96.5,0
776,0,80,0
694,0.1059,69.23,0
779,0.0477,80,0
576,0.0115,62,0
595,0.0076,81.143,0
784,0.0146,99.314,0
650,0.0094,96.5,0
580,0.0628,76,0
813,0.0076,52.12,0
511,0.0079,75.714,0
739,0.0224,79.358,0
562,0,0,0
628,0,42.903,0
809,0.0028,71.264,0
672,0.011,61.765,0
677,0,83.016,0
684,0,63.333,0
803,0,31.296,0
616,0.0372,92.857,0
790,0.0028,95,0
792,0.0341,35.129,0
667,0.015,85.714,0
718,0,0,0
627,0.0258,70.763,0
790,0.0341,44.483,0
810,0,0,0
548,0.0046,61.111,0
775,0,55.063,0
715,0,88.364,0
532,0,83,0
579,0.0064,96.5,0
705,0.0046,80,0
477,0.0076,38.571,0
675,0.0064,41.565,0
727,0.0064,95,0
515,0,100,0
649,0.0067,67.347,0
505,0,96.5,0
663,0,93.975,0
638,0.0121,80,0
513,0.0028,96.5,0
637,0.0117,100,0
540,0.0046,75,0
716,0,96.5,0
758,0.0094,95,0
639,0,70,0
652,0,90.645,0
662,0.0167,84.685,0
819,0.0518,64,0
762,0.0117,80,0
525,0.0164,96.988,0
791,0,73.196,0
612,0.0064,0,0
696,0,100,0
806,0,63.39,0
571,0,80,0
500,0.0042,96.5,0
671,0,100,0
626,0,64.469,0
642,0.0164,69.685,0
739,0.0164,71.429,0
597,0.0064,81.667,0
796,0.0224,25.054,0
568,0,100,0
499,0.0042,100,0
563,0,96.5,0
730,0,0,0
580,0.0258,199.998,0
675,0.0735,27.273,0
589,0,96.5,0
523,0.0047,84.706,0
690,0,66.667,0
717,0.0341,30.303,0
674,0,90,0
791,0,80,0
652,0,62.188,0
816,0,75,0
627,0.024,100.001,0
692,0.0245,86.667,0
792,0.0172,63.267,0
613,0,49.171,0
624,0.0079,88,0
705,0.0076,73.14,0
628,0.0088,80,0
795,0,78.453,0
739,0,78.968,0
780,0,0.001,0
609,0.0076,0,0
652,0.0146,70.93,0
633,0,75.387,0
694,0.0167,50,0
750,0,117.5,0
544,0.0177,84.211,0
803,0.0416,57.143,0
683,0.0166,55,0
0,0,100,0
796,0.0224,44.222,0
612,0.0028,95,0
766,0,95,0
735,0.0177,34.061,0
631,0.0149,96.5,0
819,0.015,80,0
742,0,100,0
629,0.0386,88.888,0
695,0,0,0
549,0,100,0
811,0.0028,90,0
660,0.0028,95,0
779,0,72.13,0
788,0,75.829,0
672,0.0042,91.837,0
800,0,62.278,0
583,0.0046,60,0
699,0.0386,45.914,0
765,0.0386,70,0
790,0.0224,42.223,0
686,0.0386,101.986,0
666,0.0386,55.6,0
674,0.0386,100,0
763,0.0386,0,0
675,0.0021,67.778,0
641,0.0052,95,0
526,0.0064,0,0
662,0,0,0
502,0,50,0
764,0,95,0
0,0,90,0
0,0.0042,73.333,0
694,0.0115,0.001,0
763,0,49.1,0
717,0,66.767,0
707,0.0047,84.412,0
573,0.0042,95,0
692,0.0047,73.333,0
685,0.0735,106.25,0
793,0.0064,72.444,0
653,0.0386,0.001,0
648,0.0028,92.857,0
667,0,0.001,0
564,0.0079,93.939,0
813,0.011,75,0
609,0.0432,75,0
756,0,77.071,0
706,0,47.619,0
614,0.0121,87.5,0
804,0.0372,80,0
693,0.0028,89.572,0
583,0.0076,0,0
614,0.0628,72.394,0
647,0,71.429,0
701,0,88.095,0
618,0.0065,90,0
768,0,73.19,0
643,0,122.5,0
814,0.0224,34.943,0
679,0,77,0
588,0.0021,60,0
787,0.0113,38.753,0
750,0.0079,47.5,0
802,0,100,0
0,0.0042,100,0
516,0,95,0
783,0,91.999,0
563,0.0171,94.118,0
542,0.0064,0,0
726,0.0341,62.143,0
804,0.0341,37.667,0
604,0.0064,0,0
682,0.0164,89.833,0
557,0,96.5,0
806,0.1018,82.249,0
587,0,100,0
728,0.0042,96.5,0
702,0,81.565,0
711,0,61.411,0
599,0,67.742,0
707,0,0,0
617,0.0258,84.21,0
743,0.0224,52.273,0
754,0.0076,57.09,0
699,0,89.333,0
667,0.0224,191.132,0
508,0.0064,0,0
743,0.0108,56.18,0
714,0.0167,75,0
672,0.011,72.837,0
660,0.0295,90,0
563,0.0028,95,0
823,0.0146,37.2,0
672,0.0047,68.5,0
571,0.0046,59.459,0
626,0.0167,69.387,0
761,0.1059,56.399,0
686,0.0117,90,0
720,0.0167,68.118,0
645,0,96.5,0
612,0.0064,95,0
783,0.0028,100,0
783,0.0079,41.013,0
625,0.011,61.869,0
513,0,100,0
596,0,100,0
707,0,80,0
698,0,76.749,0
657,0.0064,79.998,0
691,0.0028,96.5,0
786,0,100,0
692,0,68.5,0
635,0,76.923,0
754,0,86.221,0
776,0.0477,90,0
814,0.0518,15.207,0
533,0,80,0
736,0,100,0
799,0.0028,80,0
812,0.0113,56.014,0
669,0.0064,71.911,0
769,0,72.076,0
596,0.0042,91.379,0
646,0.0341,21.948,0
780,0,74.545,0
521,0.0064,0,0
769,0.0076,70.571,0
738,0.0117,96.98,0
658,0.027,92.308,0
789,0.0386,74.496,0
755,0.0064,100,0
650,0,100,0
522,0.0079,104.167,0
812,0.0076,98.206,0
658,0.0386,75.815,0
0,0.0117,100,0
815,0.0157,45.091,0
799,0.0683,18.462,0
700,0,47.655,0
724,0,81.4,0
579,0,30.251,0
724,0.0386,71.738,0
515,0.0164,75.242,0
811,0,0,0
688,0.0224,75.535,0
684,0,96.5,0
565,0,23.469,0
680,0.0028,80,0
526,0,80,0
591,0.0167,85.567,0
791,0.0117,96.5,0
791,0.0064,97,0
774,0.0146,85.898,0
600,0,96.5,0
806,0.0077,96.5,0
580,0.0028,100,0
526,0.0046,72.727,0
568,0,100,0
736,0.0157,93.103,0
656,0,80.833,0
624,0,95.395,0
693,0.1059,86,0
677,0.0115,119.718,0
600,0.0341,60.952,0
603,0.0028,95,0
675,0.0146,83.04,0
731,0.0064,32.911,0
761,0,96.5,0
726,0.0076,59,0
747,0.0047,73.846,0
634,0.0073,59.322,0
665,0,80,0
794,0,50,0
818,0,96.5,0
690,0.1059,86.311,0
565,0.0088,96.5,0
606,0,78.846,0
717,0.0064,57.5,0
814,0.0372,21.429,0
809,0,58.927,0
702,0.0167,100,0
812,0,70.874,0
778,0.015,90,0
671,0,78.383,0
540,0,96.5,0
813,0,65.167,0
651,0,67.778,0
622,0,0,0
701,0,46.519,0
684,0,96.5,0
625,0.0386,78.167,0
731,0,141.176,0
712,0,79.49,0
698,0,65.714,0
770,0,39.73,0
610,0.0108,0,0
809,0.0146,91.362,0
601,0,0,0
673,0.0146,120,0
541,0,96.5,0
676,0,96.5,0
799,0.0076,73.488,0
629,0.0065,96.5,0
547,0.0028,95,0
652,0.019,96.5,0
550,0,100,0
740,0.015,96.5,0
590,0.0079,80,0
766,0.0115,61.765,0
488,0.0076,0,0
796,0,73.662,0
551,0.0028,100,0
550,0.0028,95,0
616,0.0064,96.5,0
575,0.0064,0,0
535,0.0021,87.5,0
584,0.0064,0,0
666,0,96.5,0
525,0.0046,170,0
590,0.0064,95,0
629,0,96.5,0
738,0,122.104,0
647,0.0295,96.5,0
702,0.0101,80,0
763,0.0146,64.789,0
479,0,43.75,0
791,0.0146,46.667,0
488,0.0042,100,0
764,0,95,0
556,0,53.333,0
707,0.0683,75,0
544,0.0076,0.001,0
530,0,96.5,0
630,0.0167,39.666,0
615,0.0028,96.5,0
474,0,100,0
701,0.0518,36.734,0
652,0.0064,82.857,0
587,0.0167,100,0
553,0,96.5,0
571,0.0064,0,0
605,0.0064,71.818,0
691,0.0079,96.433,0
667,0.0167,76,0
604,0,91.862,0
613,0.0047,40,0
612,0,0,0
596,0,99,0
626,0.0117,100,0
732,0.0341,51.833,0
816,0.0146,78.203,0
810,0,86.97,0
681,0,96.5,0
607,0.0064,86.049,0
688,0.0064,86.712,0
582,0,0.003,0
559,0.0047,74.286,0
635,0.0213,78.783,0
631,0.0171,95,0
817,0.0224,52.837,0
692,0,95,0
744,0.0341,69.6,0
809,0.0028,102.857,0
710,0.0064,89.997,0
578,0.0108,0,0
661,0,83.333,0
698,0.0064,80,0
669,0.0224,88.852,0
725,0,85.236,0
805,0,0,0
711,0.015,89.474,0
714,0,60.425,0
631,0,100,0
774,0.0042,95,0
638,0.0052,90.909,0
526,0.0028,0,0
545,0.0028,100,0
683,0.0224,88.235,0
784,0.0101,91.636,0
580,0.0149,96.5,0
526,0.0115,88.235,0
659,0,88.476,0
0,0.0082,96.5,0
747,0.0079,75.091,0
700,0.0117,95,0
796,0,95,0
643,0.0224,96.339,0
728,0.0167,78.96,0
684,0.0079,80,0
631,0.0046,85.324,0
792,0.015,81.818,0
685,0,69.455,0
644,0.0028,96.5,0
708,0,96.5,0
700,0,76.744,0
538,0,50,0
752,0.0076,53.865,0
651,0,17.672,0
664,0,64.882,0
751,0.0416,80,0
